"Occupancy","Time"
"16544","2.375"
"16545","2.375"
"16546","2.375"
"16547","2.375"
"16548","2.375"
"16549","2.375"
"16550","2.375"
"16551","2.375"
"16552","2.375"
"16553","2.375"
"16554","2.375"
"16555","2.375"
"16556","2.375"
"16557","2.375"
"16558","2.375"
"16559","2.375"
"16560","2.375"
"16561","2.375"
"16562","2.375"
"16563","2.375"
"16564","2.375"
"16565","2.375"
"16566","2.375"
"16567","2.375"
"16568","2.375"
"16569","2.375"
"16570","2.375"
"16571","2.375"
"16572","2.375"
"16573","2.375"
"16574","2.375"
"16575","2.375"
"16576","2.375"
"16577","2.375"
"16578","2.375"
"16579","2.375"
"16580","2.375"
"16581","2.375"
"16582","2.375"
"16583","2.375"
"16584","2.375"
"16585","2.375"
"16586","2.375"
"16587","2.375"
"16588","2.375"
"16589","2.375"
"16590","2.375"
"16591","2.375"
"16592","2.375"
"16593","2.375"
"16594","2.375"
"16595","2.375"
"16596","2.375"
"16597","2.375"
"16598","2.375"
"16599","2.375"
"16600","2.375"
"16601","2.375"
"16602","2.375"
"16603","2.375"
"16604","2.375"
"16605","2.375"
"16606","2.375"
"16607","2.375"
"16608","2.375"
"16609","2.375"
"16610","2.375"
"16611","2.375"
"16612","2.375"
"16613","2.375"
"16614","2.375"
"16615","2.375"
"16616","2.375"
"16617","2.375"
"16618","2.375"
"16619","2.375"
"16620","2.375"
"16621","2.375"
"16622","2.375"
"16623","2.375"
"16624","2.375"
"16625","2.375"
"16626","2.375"
"16627","2.375"
"16628","2.375"
"16629","2.375"
"16630","2.375"
"16631","2.375"
"16632","2.375"
"16633","2.375"
"16634","2.375"
"16635","2.375"
"16636","2.375"
"16637","2.375"
"16638","2.375"
"16639","2.375"
"16640","2.375"
"16641","2.375"
"16642","2.375"
"16643","2.375"
"16644","2.375"
"16645","2.375"
"16646","2.375"
"16647","2.375"
"16648","2.375"
"16649","2.375"
"16650","2.375"
"16651","2.375"
"16652","2.375"
"16653","2.375"
"16654","2.375"
"16655","2.375"
"16656","2.375"
"16657","2.375"
"16658","2.375"
"16659","2.375"
"16660","2.375"
"16661","2.375"
"16662","2.375"
"16663","2.375"
"16664","2.375"
"16665","2.375"
"16666","2.375"
"16667","2.375"
"16668","2.375"
"16669","2.375"
"16670","2.375"
"16671","2.375"
"16672","2.375"
"16673","2.375"
"16674","2.375"
"16675","2.375"
"16676","2.375"
"16677","2.375"
"16678","2.375"
"16679","2.375"
"16680","2.375"
"16681","2.375"
"16682","2.375"
"16683","2.375"
"16684","2.375"
"16685","2.375"
"16686","2.375"
"16687","2.375"
"16688","2.375"
"16689","2.375"
"16690","2.375"
"16691","2.375"
"16692","2.375"
"16693","2.375"
"16694","2.375"
"16695","2.375"
"16696","2.375"
"16697","2.375"
"16698","2.375"
"16699","2.375"
"16700","2.375"
"16701","2.375"
"16702","2.375"
"16703","2.375"
"16704","2.375"
"16705","2.375"
"16706","2.375"
"16707","2.375"
"16708","2.375"
"16709","2.375"
"16710","2.375"
"16711","2.375"
"16712","2.375"
"16713","2.375"
"16714","2.375"
"16715","2.375"
"16716","2.375"
"16717","2.375"
"16718","2.375"
"16719","2.375"
"16720","2.375"
"16721","2.375"
"16722","2.375"
"16723","2.375"
"16724","2.375"
"16725","2.375"
"16726","2.375"
"16727","2.375"
"16728","2.375"
"16729","2.375"
"16730","2.375"
"16731","2.375"
"16732","2.375"
"16733","2.375"
"16734","2.375"
"16735","2.375"
"16736","2.375"
"16737","2.375"
"16738","2.375"
"16739","2.375"
"16740","2.375"
"16741","2.375"
"16742","2.375"
"16743","2.375"
"16744","2.375"
"16745","2.375"
"16746","2.375"
"16747","2.375"
"16748","2.375"
"16749","2.375"
"16750","2.375"
"16751","2.375"
"16752","2.375"
"16753","2.375"
"16754","2.375"
"16755","2.375"
"16756","2.375"
"16757","2.375"
"16758","2.375"
"16759","2.375"
"16760","2.375"
"16761","2.375"
"16762","2.375"
"16763","2.375"
"16764","2.375"
"16765","2.375"
"16766","2.375"
"16767","2.375"
"16768","2.375"
"16769","2.375"
"16770","2.375"
"16771","2.375"
"16772","2.375"
"16773","2.375"
"16774","2.375"
"16775","2.375"
"16776","2.375"
"16777","2.375"
"16778","2.375"
"16779","2.375"
"16780","2.375"
"16781","2.375"
"16782","2.375"
"16783","2.375"
"16784","2.375"
"16785","2.375"
"16786","2.375"
"16787","2.375"
"16788","2.375"
"16789","2.375"
"16790","2.375"
"16791","2.375"
"16792","2.375"
"16793","2.375"
"16794","2.375"
"16795","2.375"
"16796","2.375"
"16797","2.375"
"16798","2.375"
"16799","2.375"
"16800","2.375"
"16801","2.375"
"16802","2.375"
"16803","2.375"
"16804","2.375"
"16805","2.375"
"16806","2.375"
"16807","2.375"
"16808","2.375"
"16809","2.375"
"16810","2.375"
"16811","2.375"
"16812","2.375"
"16813","2.375"
"16814","2.375"
"16815","2.375"
"16816","2.375"
"16817","2.375"
"16818","2.375"
"16819","2.375"
"16820","2.375"
"16821","2.375"
"16822","2.375"
"16823","2.375"
"16824","2.375"
"16825","2.375"
"16826","2.375"
"16827","2.375"
"16828","2.375"
"16829","2.375"
"16830","2.375"
"16831","2.375"
"16832","2.375"
"16833","2.375"
"16834","2.375"
"16835","2.375"
"16836","2.375"
"16837","2.375"
"16838","2.375"
"16839","2.375"
"16840","2.375"
"16841","2.375"
"16842","2.375"
"16843","2.375"
"16844","2.375"
"16845","2.375"
"16846","2.375"
"16847","2.375"
"16848","2.375"
"16849","2.375"
"16850","2.375"
"16851","2.375"
"16852","2.375"
"16853","2.375"
"16854","2.375"
"16855","2.375"
"16856","2.375"
"16857","2.375"
"16858","2.375"
"16859","2.375"
"16860","2.375"
"16861","2.375"
"16862","2.375"
"16863","2.375"
"16864","2.375"
"16865","2.375"
"16866","2.375"
"16867","2.375"
"16868","2.375"
"16869","2.375"
"16870","2.375"
"16871","2.375"
"16872","2.375"
"16873","2.375"
"16874","2.375"
"16875","2.375"
"16876","2.375"
"16877","2.375"
"16878","2.375"
"16879","2.375"
"16880","2.375"
"16881","2.375"
"16882","2.375"
"16883","2.375"
"16884","2.375"
"16885","2.375"
"16886","2.375"
"16887","2.375"
"16888","2.375"
"16889","2.375"
"16890","2.375"
"16891","2.375"
"16892","2.375"
"16893","2.375"
"16894","2.375"
"16895","2.375"
"16896","2.375"
"16897","2.375"
"16898","2.375"
"16899","2.375"
"16900","2.375"
"16901","2.375"
"16902","2.375"
"16903","2.375"
"16904","2.375"
"16905","2.375"
"16906","2.375"
"16907","2.375"
"16908","2.375"
"16909","2.375"
"16910","2.375"
"16911","2.375"
"16912","2.375"
"16913","2.375"
"16914","2.375"
"16915","2.375"
"16916","2.375"
"16917","2.375"
"16918","2.375"
"16919","2.375"
"16920","2.375"
"16921","2.375"
"16922","2.375"
"16923","2.375"
"16924","2.375"
"16925","2.375"
"16926","2.375"
"16927","2.375"
"16928","2.375"
"16929","2.375"
"16930","2.375"
"16931","2.375"
"16932","2.375"
"16933","2.375"
"16934","2.375"
"16935","2.375"
"16936","2.375"
"16937","2.375"
"16938","2.375"
"16939","2.375"
"16940","2.375"
"16941","2.375"
"16942","2.375"
"16943","2.375"
"16944","2.375"
"16945","2.375"
"16946","2.375"
"16947","2.375"
"16948","2.375"
"16949","2.375"
"16950","2.375"
"16951","2.375"
"16952","2.375"
"16953","2.375"
"16954","2.375"
"16955","2.375"
"16956","2.375"
"16957","2.375"
"16958","2.375"
"16959","2.375"
"16960","2.375"
"16961","2.375"
"16962","2.375"
"16963","2.375"
"16964","2.375"
"16965","2.375"
"16966","2.375"
"16967","2.375"
"16968","2.375"
"16969","2.375"
"16970","2.375"
"16971","2.375"
"16972","2.375"
"16973","2.375"
"16974","2.375"
"16975","2.375"
"16976","2.375"
"16977","2.375"
"16978","2.375"
"16979","2.375"
"16980","2.375"
"16981","2.375"
"16982","2.375"
"16983","2.375"
"16984","2.375"
"16985","2.375"
"16986","2.375"
"16987","2.375"
"16988","2.375"
"16989","2.375"
"16990","2.375"
"16991","2.375"
"16992","2.375"
"16993","2.375"
"16994","2.375"
"16995","2.375"
"16996","2.375"
"16997","2.375"
"16998","2.375"
"16999","2.375"
"17000","2.375"
"17001","2.375"
"17002","2.375"
"17003","2.375"
"17004","2.375"
"17005","2.375"
"17006","2.375"
"17007","2.375"
"17008","2.375"
"17009","2.375"
"17010","2.375"
"17011","2.375"
"17012","2.375"
"17013","2.375"
"17014","2.375"
"17015","2.375"
"17016","2.375"
"17017","2.375"
"17018","2.375"
"17019","2.375"
"17020","2.375"
"17021","2.375"
"17022","2.375"
"17023","2.375"
"17024","2.375"
"17025","2.375"
"17026","2.375"
"17027","2.375"
"17028","2.375"
"17029","2.375"
"17030","2.375"
"17031","2.375"
"17032","2.375"
"17033","2.375"
"17034","2.375"
"17035","2.375"
"17036","2.375"
"17037","2.375"
"17038","2.375"
"17039","2.375"
"17040","2.375"
"17041","2.375"
"17042","2.375"
"17043","2.375"
"17044","2.375"
"17045","2.375"
"17046","2.375"
"17047","2.375"
"17048","2.375"
"17049","2.375"
"17050","2.375"
"17051","2.375"
"17052","2.375"
"17053","2.375"
"17054","2.375"
"17055","2.375"
"17056","2.375"
"17057","2.375"
"17058","2.375"
"17059","2.375"
"17060","2.375"
"17061","2.375"
"17062","2.375"
"17063","2.375"
"17064","2.375"
"17065","2.375"
"17066","2.375"
"17067","2.375"
"17068","2.375"
"17069","2.375"
"17070","2.375"
"17071","2.375"
"17072","2.375"
"17073","2.375"
"17074","2.375"
"17075","2.375"
"17076","2.375"
"17077","2.375"
"17078","2.375"
"17079","2.375"
"17080","2.375"
"17081","2.375"
"17082","2.375"
"17083","2.375"
"17084","2.375"
"17085","2.375"
"17086","2.375"
"17087","2.375"
"17088","2.375"
"17089","2.375"
"17090","2.375"
"17091","2.375"
"17092","2.375"
"17093","2.375"
"17094","2.375"
"17095","2.375"
"17096","2.375"
"17097","2.375"
"17098","2.375"
"17099","2.375"
"17100","2.375"
"17101","2.375"
"17102","2.375"
"17103","2.375"
"17104","2.375"
"17105","2.375"
"17106","2.375"
"17107","2.375"
"17108","2.375"
"17109","2.375"
"17110","2.375"
"17111","2.375"
"17112","2.375"
"17113","2.375"
"17114","2.375"
"17115","2.375"
"17116","2.375"
"17117","2.375"
"17118","2.375"
"17119","2.375"
"17120","2.375"
"17121","2.375"
"17122","2.375"
"17123","2.375"
"17124","2.375"
"17125","2.375"
"17126","2.375"
"17127","2.375"
"17128","2.375"
"17129","2.375"
"17130","2.375"
"17131","2.375"
"17132","2.375"
"17133","2.375"
"17134","2.375"
"17135","2.375"
"17136","2.375"
"17137","2.375"
"17138","2.375"
"17139","2.375"
"17140","2.375"
"17141","2.375"
"17142","2.375"
"17143","2.375"
"17144","2.375"
"17145","2.375"
"17146","2.375"
"17147","2.375"
"17148","2.375"
"17149","2.375"
"17150","2.375"
"17151","2.375"
"17152","2.375"
"17153","2.375"
"17154","2.375"
"17155","2.375"
"17156","2.375"
"17157","2.375"
"17158","2.375"
"17159","2.375"
"17160","2.375"
"17161","2.375"
"17162","2.375"
"17163","2.375"
"17164","2.375"
"17165","2.375"
"17166","2.375"
"17167","2.375"
"17168","2.375"
"17169","2.375"
"17170","2.375"
"17171","2.375"
"17172","2.375"
"17173","2.375"
"17174","2.375"
"17175","2.375"
"17176","2.375"
"17177","2.375"
"17178","2.375"
"17179","2.375"
"17180","2.375"
"17181","2.375"
"17182","2.375"
"17183","2.375"
"17184","2.375"
"17185","2.375"
"17186","2.375"
"17187","2.375"
"17188","2.375"
"17189","2.375"
"17190","2.375"
"17191","2.375"
"17192","2.375"
"17193","2.375"
"17194","2.375"
"17195","2.375"
"17196","2.375"
"17197","2.375"
"17198","2.375"
"17199","2.375"
"17200","2.375"
"17201","2.375"
"17202","2.375"
"17203","2.375"
"17204","2.375"
"17205","2.375"
"17206","2.375"
"17207","2.375"
"17208","2.375"
"17209","2.375"
"17210","2.375"
"17211","2.375"
"17212","2.375"
"17213","2.375"
"17214","2.375"
"17215","2.375"
"17216","2.375"
"17217","2.375"
"17218","2.375"
"17219","2.375"
"17220","2.375"
"17221","2.375"
"17222","2.375"
"17223","2.375"
"17224","2.375"
"17225","2.375"
"17226","2.375"
"17227","2.375"
"17228","2.375"
"17229","2.375"
"17230","2.375"
"17231","2.375"
"17232","2.375"
"17233","2.375"
"17234","2.375"
"17235","2.375"
"17236","2.375"
"17237","2.375"
"17238","2.375"
"17239","2.375"
"17240","2.375"
"17241","2.375"
"17242","2.375"
"17243","2.375"
"17244","2.375"
"17245","2.375"
"17246","2.375"
"17247","2.375"
"17248","2.375"
"17249","2.375"
"17250","2.375"
"17251","2.375"
"17252","2.375"
"17253","2.375"
"17254","2.375"
"17255","2.375"
"17256","2.375"
"17257","2.375"
"17258","2.375"
"17259","2.375"
"17260","2.375"
"17261","2.375"
"17262","2.375"
"17263","2.375"
"17264","2.375"
"17265","2.375"
"17266","2.375"
"17267","2.375"
"17268","2.375"
"17269","2.375"
"17270","2.375"
"17271","2.375"
"17272","2.375"
"17273","2.375"
"17274","2.375"
"17275","2.375"
"17276","2.375"
"17277","2.375"
"17278","2.375"
"17279","2.375"
"17280","2.375"
"17281","2.375"
"17282","2.375"
"17283","2.375"
"17284","2.375"
"17285","2.375"
"17286","2.375"
"17287","2.375"
"17288","2.375"
"17289","2.375"
"17290","2.375"
"17291","2.375"
"17292","2.375"
"17293","2.375"
"17294","2.375"
"17295","2.375"
"17296","2.375"
"17297","2.375"
"17298","2.375"
"17299","2.375"
"17300","2.375"
"17301","2.375"
"17302","2.375"
"17303","2.375"
"17304","2.375"
"17305","2.375"
"17306","2.375"
"17307","2.375"
"17308","2.375"
"17309","2.375"
"17310","2.375"
"17311","2.375"
"17312","2.375"
"17313","2.375"
"17314","2.375"
"17315","2.375"
"17316","2.375"
"17317","2.375"
"17318","2.375"
"17319","2.375"
"17320","2.375"
"17321","2.375"
"17322","2.375"
"17323","2.375"
"17324","2.375"
"17325","2.375"
"17326","2.375"
"17327","2.375"
"17328","2.375"
"17329","2.375"
"17330","2.375"
"17331","2.375"
"17332","2.375"
"17333","2.375"
"17334","2.375"
"17335","2.375"
"17336","2.375"
"17337","2.375"
"17338","2.375"
"17339","2.375"
"17340","2.375"
"17341","2.375"
"17342","2.375"
"17343","2.375"
"17344","2.375"
"17345","2.375"
"17346","2.375"
"17347","2.375"
"17348","2.375"
"17349","2.375"
"17350","2.375"
"17351","2.375"
"17352","2.375"
"17353","2.375"
"17354","2.375"
"17355","2.375"
"17356","2.375"
"17357","2.375"
"17358","2.375"
"17359","2.375"
"17360","2.375"
"17361","2.375"
"17362","2.375"
"17363","2.375"
"17364","2.375"
"17365","2.375"
"17366","2.375"
"17367","2.375"
"17368","2.375"
"17369","2.375"
"17370","2.375"
"17371","2.375"
"17372","2.375"
"17373","2.375"
"17374","2.375"
"17375","2.375"
"17376","2.375"
"17377","2.375"
"17378","2.375"
"17379","2.375"
"17380","2.375"
"17381","2.375"
"17382","2.375"
"17383","2.375"
"17384","2.375"
"17385","2.375"
"17386","2.375"
"17387","2.375"
"17388","2.375"
"17389","2.375"
"17390","2.375"
"17391","2.375"
"17392","2.375"
"17393","2.375"
"17394","2.375"
"17395","2.375"
"17396","2.375"
"17397","2.375"
"17398","2.375"
"17399","2.375"
"17400","2.375"
"17401","2.375"
"17402","2.375"
"17403","2.375"
"17404","2.375"
"17405","2.375"
"17406","2.375"
"17407","2.375"
"17408","2.375"
"17409","2.375"
"17410","2.375"
"17411","2.375"
"17412","2.375"
"17413","2.375"
"17414","2.375"
"17415","2.375"
"17416","2.375"
"17417","2.375"
"17418","2.375"
"17419","2.375"
"17420","2.375"
"17421","2.375"
"17422","2.375"
"17423","2.375"
"17424","2.375"
"17425","2.375"
"17426","2.375"
"17427","2.375"
"17428","2.375"
"17429","2.375"
"17430","2.375"
"17431","2.375"
"17432","2.375"
"17433","2.375"
"17434","2.375"
"17435","2.375"
"17436","2.375"
"17437","2.375"
"17438","2.375"
"17439","2.375"
"17440","2.375"
"17441","2.375"
"17442","2.375"
"17443","2.375"
"17444","2.375"
"17445","2.375"
"17446","2.375"
"17447","2.375"
"17448","2.375"
"17449","2.375"
"17450","2.375"
"17451","2.375"
"17452","2.375"
"17453","2.375"
"17454","2.375"
"17455","2.375"
"17456","2.375"
"17457","2.375"
"17458","2.375"
"17459","2.375"
"17460","2.375"
"17461","2.375"
"17462","2.375"
"17463","2.375"
"17464","2.375"
"17465","2.375"
"17466","2.375"
"17467","2.375"
"17468","2.375"
"17469","2.375"
"17470","2.375"
"17471","2.375"
"17472","2.375"
"17473","2.375"
"17474","2.375"
"17475","2.375"
"17476","2.375"
"17477","2.375"
"17478","2.375"
"17479","2.375"
"17480","2.375"
"17481","2.375"
"17482","2.375"
"17483","2.375"
"17484","2.375"
"17485","2.375"
"17486","2.375"
"17487","2.375"
"17488","2.375"
"17489","2.375"
"17490","2.375"
"17491","2.375"
"17492","2.375"
"17493","2.375"
"17494","2.375"
"17495","2.375"
"17496","2.375"
"17497","2.375"
"17498","2.375"
"17499","2.375"
"17500","2.375"
"17501","2.375"
"17502","2.375"
"17503","2.375"
"17504","2.375"
"17505","2.375"
"17506","2.375"
"17507","2.375"
"17508","2.375"
"17509","2.375"
"17510","2.375"
"17511","2.375"
"17512","2.375"
"17513","2.375"
"17514","2.375"
"17515","2.375"
"17516","2.375"
"17517","2.375"
"17518","2.375"
"17519","2.375"
"17520","2.375"
"17521","2.375"
"17522","2.375"
"17523","2.375"
"17524","2.375"
"17525","2.375"
"17526","2.375"
"17527","2.375"
"17528","2.375"
"17529","2.375"
"17530","2.375"
"17531","2.375"
"17532","2.375"
"17533","2.375"
"17534","2.375"
"17535","2.375"
"17536","2.375"
"17537","2.375"
"17538","2.375"
"17539","2.375"
"17540","2.375"
"17541","2.375"
"17542","2.375"
"17543","2.375"
"17544","2.375"
"17545","2.375"
"17546","2.375"
"17547","2.375"
"17548","2.375"
"17549","2.375"
"17550","2.375"
"17551","2.375"
"17552","2.375"
"17553","2.375"
"17554","2.375"
"17555","2.375"
"17556","2.375"
"17557","2.375"
"17558","2.375"
"17559","2.375"
"17560","2.375"
"17561","2.375"
"17562","2.375"
"17563","2.375"
"17564","2.375"
"17565","2.375"
"17566","2.375"
"17567","2.375"
"17568","2.375"
"17569","2.375"
"17570","2.375"
"17571","2.375"
"17572","2.375"
"17573","2.375"
"17574","2.375"
"17575","2.375"
"17576","2.375"
"17577","2.375"
"17578","2.375"
"17579","2.375"
"17580","2.375"
"17581","2.375"
"17582","2.375"
"17583","2.375"
"17584","2.375"
"17585","2.375"
"17586","2.375"
"17587","2.375"
"17588","2.375"
"17589","2.375"
"17590","2.375"
"17591","2.375"
"17592","2.375"
"17593","2.375"
"17594","2.375"
"17595","2.375"
"17596","2.375"
"17597","2.375"
"17598","2.375"
"17599","2.375"
"17600","2.375"
"17601","2.375"
"17602","2.375"
"17603","2.375"
"17604","2.375"
"17605","2.375"
"17606","2.375"
"17607","2.375"
"17608","2.375"
"17609","2.375"
"17610","2.375"
"17611","2.375"
"17612","2.375"
"17613","2.375"
"17614","2.375"
"17615","2.375"
"17616","2.375"
"17617","2.375"
"17618","2.375"
"17619","2.375"
"17620","2.375"
"17621","2.375"
"17622","2.375"
"17623","2.375"
"17624","2.375"
"17625","2.375"
"17626","2.375"
"17627","2.375"
"17628","2.375"
"17629","2.375"
"17630","2.375"
"17631","2.375"
"17632","2.375"
"17633","2.375"
"17634","2.375"
"17635","2.375"
"17636","2.375"
"17637","2.375"
"17638","2.375"
"17639","2.375"
"17640","2.375"
"17641","2.375"
"17642","2.375"
"17643","2.375"
"17644","2.375"
"17645","2.375"
"17646","2.375"
"17647","2.375"
"17648","2.375"
"17649","2.375"
"17650","2.375"
"17651","2.375"
"17652","2.375"
"17653","2.375"
"17654","2.375"
"17655","2.375"
"17656","2.375"
"17657","2.375"
"17658","2.375"
"17659","2.375"
"17660","2.375"
"17661","2.375"
"17662","2.375"
"17663","2.375"
"17664","2.375"
"17665","2.375"
"17666","2.375"
"17667","2.375"
"17668","2.375"
"17669","2.375"
"17670","2.375"
"17671","2.375"
"17672","2.375"
"17673","2.375"
"17674","2.375"
"17675","2.375"
"17676","2.375"
"17677","2.375"
"17678","2.375"
"17679","2.375"
"17680","2.375"
"17681","2.375"
"17682","2.375"
"17683","2.375"
"17684","2.375"
"17685","2.375"
"17686","2.375"
"17687","2.375"
"17688","2.375"
"17689","2.375"
"17690","2.375"
"17691","2.375"
"17692","2.375"
"17693","2.375"
"17694","2.375"
"17695","2.375"
"17696","2.375"
"17697","2.375"
"17698","2.375"
"17699","2.375"
"17700","2.375"
"17701","2.375"
"17702","2.375"
"17703","2.375"
"17704","2.375"
"17705","2.375"
"17706","2.375"
"17707","2.375"
"17708","2.375"
"17709","2.375"
"17710","2.375"
"17711","2.375"
"17712","2.375"
"17713","2.375"
"17714","2.375"
"17715","2.375"
"17716","2.375"
"17717","2.375"
"17718","2.375"
"17719","2.375"
"17720","2.375"
"17721","2.375"
"17722","2.375"
"17723","2.375"
"17724","2.375"
"17725","2.375"
"17726","2.375"
"17727","2.375"
"17728","2.375"
"17729","2.375"
"17730","2.375"
"17731","2.375"
"17732","2.375"
"17733","2.375"
"17734","2.375"
"17735","2.375"
"17736","2.375"
"17737","2.375"
"17738","2.375"
"17739","2.375"
"17740","2.375"
"17741","2.375"
"17742","2.375"
"17743","2.375"
"17744","2.375"
"17745","2.375"
"17746","2.375"
"17747","2.375"
"17748","2.375"
"17749","2.375"
"17750","2.375"
"17751","2.375"
"17752","2.375"
"17753","2.375"
"17754","2.375"
"17755","2.375"
"17756","2.375"
"17757","2.375"
"17758","2.375"
"17759","2.375"
"17760","2.375"
"17761","2.375"
"17762","2.375"
"17763","2.375"
"17764","2.375"
"17765","2.375"
"17766","2.375"
"17767","2.375"
"17768","2.375"
"17769","2.375"
"17770","2.375"
"17771","2.375"
"17772","2.375"
"17773","2.375"
"17774","2.375"
"17775","2.375"
"17776","2.375"
"17777","2.375"
"17778","2.375"
"17779","2.375"
"17780","2.375"
"17781","2.375"
"17782","2.375"
"17783","2.375"
"17784","2.375"
"17785","2.375"
"17786","2.375"
"17787","2.375"
"17788","2.375"
"17789","2.375"
"17790","2.375"
"17791","2.375"
"17792","2.375"
"17793","2.375"
"17794","2.375"
"17795","2.375"
"17796","2.375"
"17797","2.375"
"17798","2.375"
"17799","2.375"
"17800","2.375"
"17801","2.375"
"17802","2.375"
"17803","2.375"
"17804","2.375"
"17805","2.375"
"17806","2.375"
"17807","2.375"
"17808","2.375"
"17809","2.375"
"17810","2.375"
"17811","2.375"
"17812","2.375"
"17813","2.375"
"17814","2.375"
"17815","2.375"
"17816","2.375"
"17817","2.375"
"17818","2.375"
"17819","2.375"
"17820","2.375"
"17821","2.375"
"17822","2.375"
"17823","2.375"
"17824","2.375"
"17825","2.375"
"17826","2.375"
"17827","2.375"
"17828","2.375"
"17829","2.375"
"17830","2.375"
"17831","2.375"
"17832","2.375"
"17833","2.375"
"17834","2.375"
"17835","2.375"
"17836","2.375"
"17837","2.375"
"17838","2.375"
"17839","2.375"
"17840","2.375"
"17841","2.375"
"17842","2.375"
"17843","2.375"
"17844","2.375"
"17845","2.375"
"17846","2.375"
"17847","2.375"
"17848","2.375"
"17849","2.375"
"17850","2.375"
"17851","2.375"
"17852","2.375"
"17853","2.375"
"17854","2.375"
"17855","2.375"
"17856","2.375"
"17857","2.375"
"17858","2.375"
"17859","2.375"
"17860","2.375"
"17861","2.375"
"17862","2.375"
"17863","2.375"
"17864","2.375"
"17865","2.375"
"17866","2.375"
"17867","2.375"
"17868","2.375"
"17869","2.375"
"17870","2.375"
"17871","2.375"
"17872","2.375"
"17873","2.375"
"17874","2.375"
"17875","2.375"
"17876","2.375"
"17877","2.375"
"17878","2.375"
"17879","2.375"
"17880","2.375"
"17881","2.375"
"17882","2.375"
"17883","2.375"
"17884","2.375"
"17885","2.375"
"17886","2.375"
"17887","2.375"
"17888","2.375"
"17889","2.375"
"17890","2.375"
"17891","2.375"
"17892","2.375"
"17893","2.375"
"17894","2.375"
"17895","2.375"
"17896","2.375"
"17897","2.375"
"17898","2.375"
"17899","2.375"
"17900","2.375"
"17901","2.375"
"17902","2.375"
"17903","2.375"
"17904","2.375"
"17905","2.375"
"17906","2.375"
"17907","2.375"
"17908","2.375"
"17909","2.375"
"17910","2.375"
"17911","2.375"
"17912","2.375"
"17913","2.375"
"17914","2.375"
"17915","2.375"
"17916","2.375"
"17917","2.375"
"17918","2.375"
"17919","2.375"
"17920","2.375"
"17921","2.375"
"17922","2.375"
"17923","2.375"
"17924","2.375"
"17925","2.375"
"17926","2.375"
"17927","2.375"
"17928","2.375"
"17929","2.375"
"17930","2.375"
"17931","2.375"
"17932","2.375"
"17933","2.375"
"17934","2.375"
"17935","2.375"
"17936","2.375"
"17937","2.375"
"17938","2.375"
"17939","2.375"
"17940","2.375"
"17941","2.375"
"17942","2.375"
"17943","2.375"
"17944","2.375"
"17945","2.375"
"17946","2.375"
"17947","2.375"
"17948","2.375"
"17949","2.375"
"17950","2.375"
"17951","2.375"
"17952","2.375"
"17953","2.375"
"17954","2.375"
"17955","2.375"
"17956","2.375"
"17957","2.375"
"17958","2.375"
"17959","2.375"
"17960","2.375"
"17961","2.375"
"17962","2.375"
"17963","2.375"
"17964","2.375"
"17965","2.375"
"17966","2.375"
"17967","2.375"
"17968","2.375"
"17969","2.375"
"17970","2.375"
"17971","2.375"
"17972","2.375"
"17973","2.375"
"17974","2.375"
"17975","2.375"
"17976","2.375"
"17977","2.375"
"17978","2.375"
"17979","2.375"
"17980","2.375"
"17981","2.375"
"17982","2.375"
"17983","2.375"
"17984","2.375"
"17985","2.375"
"17986","2.375"
"17987","2.375"
"17988","2.375"
"17989","2.375"
"17990","2.375"
"17991","2.375"
"17992","2.375"
"17993","2.375"
"17994","2.375"
"17995","2.375"
"17996","2.375"
"17997","2.375"
"17998","2.375"
"17999","2.375"
"18000","2.375"
"18001","2.375"
"18002","2.375"
"18003","2.375"
"18004","2.375"
"18005","2.375"
"18006","2.375"
"18007","2.375"
"18008","2.375"
"18009","2.375"
"18010","2.375"
"18011","2.375"
"18012","2.375"
"18013","2.375"
"18014","2.375"
"18015","2.375"
"18016","2.375"
"18017","2.375"
"18018","2.375"
"18019","2.375"
"18020","2.375"
"18021","2.375"
"18022","2.375"
"18023","2.375"
"18024","2.375"
"18025","2.375"
"18026","2.375"
"18027","2.375"
"18028","2.375"
"18029","2.375"
"18030","2.375"
"18031","2.375"
"18032","2.375"
"18033","2.375"
"18034","2.375"
"18035","2.375"
"18036","2.375"
"18037","2.375"
"18038","2.375"
"18039","2.375"
"18040","2.375"
"18041","2.375"
"18042","2.375"
"18043","2.375"
"18044","2.375"
"18045","2.375"
"18046","2.375"
"18047","2.375"
"18048","2.375"
"18049","2.375"
"18050","2.375"
"18051","2.375"
"18052","2.375"
"18053","2.375"
"18054","2.375"
"18055","2.375"
"18056","2.375"
"18057","2.375"
"18058","2.375"
"18059","2.375"
"18060","2.375"
"18061","2.375"
"18062","2.375"
"18063","2.375"
"18064","2.375"
"18065","2.375"
"18066","2.375"
"18067","2.375"
"18068","2.375"
"18069","2.375"
"18070","2.375"
"18071","2.375"
"18072","2.375"
"18073","2.375"
"18074","2.375"
"18075","2.375"
"18076","2.375"
"18077","2.375"
"18078","2.375"
"18079","2.375"
"18080","2.375"
"18081","2.375"
"18082","2.375"
"18083","2.375"
"18084","2.375"
"18085","2.375"
"18086","2.375"
"18087","2.375"
"18088","2.375"
"18089","2.375"
"18090","2.375"
"18091","2.375"
"18092","2.375"
"18093","2.375"
"18094","2.375"
"18095","2.375"
"18096","2.375"
"18097","2.375"
